Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	stationaryDist[1]	stationaryDist[2]	tree_length
1080	-34.8161	-54.67429	19.8582	0.073666	0.0441256	0.00335917	0.079857	0.017315	0.00118883	0.00901512	0.0342312	0.0548632	0.0301934	0.122353	0.176111	0.0055209	0.156337	0.0215826	0.110528	0.147395	0.0440404	0.140713	0.162982	0.00825791	0.124182	0.0132915	1.716	0.570399	1.143473	0.8565272	0.59858	0.778578	0.924886	1.08121	1.28439	1.67062	0.3710756	0.7490579	1.805056	0.0465914	0.0279081	0.00212457	0.050507	0.0109512	0.000751897	0.00570178	0.0216502	0.0346992	0.0190964	0.0773844	0.111385	0.0034918	0.0988781	0.0136503	0.0699052	0.0932224	0.0278541	0.0889964	0.103081	0.00522286	0.078541	0.00840643	0.428264	0.571736	1.581107
1116	-40.89089	-59.26583	18.37494	0.0659717	0.00352334	0.0169225	0.10545	0.0728267	0.0639342	0.0167629	0.211634	0.000504329	0.0460909	0.00850704	0.00701371	0.0369192	0.109465	0.00485258	0.098032	0.121307	0.00249208	0.0807018	0.0410228	0.00875632	0.202184	0.0129955	0.357485	1.38551	0.4301952	1.569805	0.0334838	0.190791	0.596413	1.67669	5.24133	29.8652	2.456043	3.649052	0.1548105	0.049311	0.00263354	0.0126488	0.0788195	0.0544348	0.0477881	0.0125295	0.158187	0.000376964	0.034451	0.00635864	0.00524244	0.0275955	0.0818201	0.00362709	0.0732747	0.090672	0.00186273	0.0603211	0.0306627	0.00654497	0.151124	0.00971356	0.784902	0.215098	1.33787
1152	-42.37942	-61.52218	19.14276	0.016941	0.0470165	0.171205	0.205599	0.0127335	0.114353	0.0484822	0.0150944	9.77112e-05	0.068576	0.126861	0.0331016	0.0989979	0.0473949	0.0201913	0.17783	0.0963072	0.0741941	0.034261	0.0902163	0.019123	0.512125	0.0377735	0.36019	1.38389	0.7580983	1.241902	0.103799	0.331279	0.70845	1.41153	3.0186	9.63404	1.63797	1.63818	0.1561645	0.00819008	0.02273	0.0827685	0.0993964	0.00615597	0.0552837	0.0234386	0.00729736	4.72383e-05	0.0331529	0.0613308	0.0160029	0.0478603	0.022913	0.00976142	0.0859716	0.0465595	0.035869	0.0165634	0.0436149	0.00924498	0.247586	0.0182615	0.620951	0.379049	2.068475
1188	-37.63132	-52.8073	15.17598	0.0111487	0.0150481	0.0265921	0.00570066	0.00283921	0.0280455	0.00622344	0.0618586	0.0119172	0.0894483	0.00270641	0.0667405	0.0799666	0.0148993	0.0241728	0.0144527	0.0616392	0.0534608	0.0248997	0.015685	0.0584039	0.0376427	0.0686806	0.159127	1.50452	0.02127701	1.978723	0.247585	0.506195	0.808635	1.23665	1.97552	4.03902	1.009406	92.99816	0.06345929	0.0142535	0.0192388	0.0339978	0.00728824	0.00362991	0.035856	0.00795661	0.0790857	0.015236	0.114359	0.00346013	0.0853272	0.102237	0.0190486	0.0309047	0.0184777	0.0788052	0.0683491	0.031834	0.0200531	0.0746688	0.0481259	0.0878076	0.989361	0.0106385	0.7821719
1224	-39.58657	-56.15786	16.57129	0.183464	0.00779684	0.00559253	0.0252481	0.00993009	0.0194407	0.0200769	0.0233709	0.0115817	0.0692914	0.0201049	0.120355	0.0274544	0.0242464	0.0173957	0.0592118	0.0271497	0.00600973	0.0183468	0.0330187	0.0132549	0.0223274	0.00419198	0.267825	1.4393	0.1152036	1.884796	0.022688	0.157804	0.562118	1.77899	6.33698	44.0761	2.73748	16.36057	0.1116478	0.238618	0.0101408	0.0072738	0.0328384	0.0129153	0.025285	0.0261125	0.0303968	0.0150635	0.0901222	0.026149	0.156537	0.0357079	0.0315355	0.0226253	0.0770124	0.0353116	0.00781641	0.0238624	0.042945	0.0172397	0.0290396	0.0054522	0.942398	0.0576018	0.7688603
1260	-37.75872	-56.50301	18.74429	0.110029	0.0248845	0.0108229	0.00114297	0.203486	0.0612277	0.158111	0.0323092	0.197681	0.0420486	0.146735	0.0223654	0.01996	0.0363761	0.0827572	0.076945	0.0418953	0.0719414	0.0544931	0.130374	0.372763	0.29355	0.00105718	1.00313	0.998124	0.5144258	1.485574	0.740887	0.863928	0.955393	1.04669	1.1575	1.34973	0.2168534	2.88783	0.6030067	0.0501738	0.0113475	0.00493532	0.000521203	0.0927908	0.0279202	0.0720997	0.0147332	0.0901436	0.0191744	0.0669119	0.0101988	0.0091019	0.0165877	0.0377377	0.0350874	0.0191045	0.0328057	0.0248492	0.0594511	0.169982	0.133861	0.000482082	0.742787	0.257213	2.192954
1296	-31.72891	-54.04398	22.31506	0.0297108	0.0441601	0.000139942	0.00359422	0.00765799	0.0350017	0.0341797	0.0379914	0.0178739	0.0906129	0.0313139	0.0522806	0.10999	0.0321372	0.0268904	0.00849844	0.0353226	0.00226842	0.00334388	0.038325	0.00297093	0.0608362	0.0564305	0.23889	1.45667	0.9649717	1.035028	0.352246	0.601168	0.8532	1.17206	1.66343	2.83892	0.7544684	1.0726	0.09839855	0.0390145	0.0579886	0.000183764	0.00471973	0.0100561	0.0459623	0.0448829	0.0498883	0.023471	0.118988	0.0411197	0.068652	0.144432	0.0422008	0.035311	0.0111597	0.0463837	0.00297877	0.004391	0.0503263	0.00390126	0.0798868	0.0741015	0.517514	0.482486	0.7615303
1332	-35.15948	-53.53014	18.37066	0.00769178	0.00762997	0.00402394	0.00959139	0.020418	0.0222725	0.0694229	0.00395822	0.00845708	0.0020607	0.0388509	0.0453845	0.113583	0.0244944	0.0655378	0.026154	0.063748	0.200663	0.0710806	0.0919713	0.00321877	0.0919106	0.0384307	0.44408	1.33355	0.2861732	1.713827	0.0643866	0.26245	0.658799	1.51791	3.81025	15.5312	1.98327	5.988775	0.1998031	0.00746373	0.00740376	0.00390464	0.00930703	0.0198127	0.0216122	0.0673646	0.00384086	0.00820635	0.0019996	0.037699	0.0440389	0.110215	0.0237682	0.0635947	0.0253786	0.061858	0.194714	0.0689732	0.0892445	0.00312334	0.0891857	0.0372913	0.856913	0.143087	1.030554
1368	-35.64035	-51.97635	16.336	0.190696	0.00969624	0.0181965	0.0546447	0.0693965	0.119074	0.0324947	0.0289072	0.0905371	0.0663184	0.0962025	0.020624	0.131335	0.133461	0.0837437	0.0177034	0.42125	0.236715	0.657575	0.129996	0.117581	0.000796642	0.125783	1.86335	0.48199	0.6912929	1.308707	0.392163	0.63348	0.86725	1.15307	1.57858	2.54996	0.6768483	1.893129	2.319574	0.0668471	0.00339894	0.00637862	0.0191553	0.0243264	0.0417403	0.0113908	0.0101332	0.031737	0.0232474	0.033723	0.00722959	0.0460384	0.0467835	0.0293557	0.00620579	0.147666	0.0829786	0.230507	0.045569	0.0412172	0.000279256	0.0440921	0.654354	0.345646	2.852728
1404	-33.56644	-51.75163	18.18519	0.0859531	0.224216	0.00419802	0.0223045	0.118711	0.0330772	0.000811995	0.0191077	0.0193957	0.0614673	0.030665	0.184964	0.0760576	0.0280142	0.0749092	0.0220951	0.0318595	0.0298228	0.0384385	0.0589077	0.0522446	0.0177123	0.0209537	0.443038	1.33418	0.1181223	1.881878	0.589928	0.773068	0.922839	1.08361	1.29355	1.69512	0.3816035	15.93161	0.199241	0.0684401	0.178532	0.00334268	0.01776	0.0945238	0.0263377	0.000646551	0.0152145	0.0154438	0.0489434	0.024417	0.147278	0.0605609	0.0223063	0.0596465	0.0175932	0.0253681	0.0237464	0.0306066	0.0469053	0.0415998	0.0141034	0.0166843	0.940939	0.0590611	1.255887
1440	-41.70201	-52.59229	10.89028	0.0497781	0.00105996	0.0189186	0.0350035	0.0112725	0.00685568	0.0245768	0.00990643	0.000271979	0.0498335	0.0387134	0.0509962	0.0151104	0.00706782	0.027048	0.0235597	0.00365634	0.0107669	0.0797867	0.00654728	0.0332694	0.00984762	0.04024	1.89085	0.465489	0.01580485	1.984195	0.0666653	0.26694	0.662295	1.5099	3.74617	15.0003	1.958121	125.5434	2.437248	0.0898381	0.00191299	0.0341438	0.0631734	0.0203442	0.0123729	0.0443554	0.0178788	0.00049086	0.0899381	0.0698689	0.0920364	0.0272708	0.0127558	0.0488154	0.0425199	0.00659885	0.0194318	0.143997	0.0118163	0.0600437	0.0177727	0.0726241	0.992098	0.00790243	0.5540867
1476	-31.86537	-55.13576	23.27039	0.0118865	0.00506356	0.00308553	0.00994941	0.00215718	0.00177616	0.00485571	0.00071169	0.000560473	0.0205378	0.00345606	0.0428349	0.0187602	0.0176278	0.0139878	0.0103898	0.00264259	0.00245465	0.0194743	0.0330192	0.00137298	0.00116762	0.0225648	0.351615	1.38903	1.873875	0.1261254	0.152045	0.399067	0.750816	1.33188	2.50585	6.57701	1.361959	0.0673073	0.151882	0.047482	0.020227	0.0123255	0.0397441	0.00861712	0.00709509	0.0193967	0.00284293	0.00223888	0.0820406	0.0138056	0.171109	0.0749397	0.0704165	0.0558759	0.0415034	0.0105561	0.00980537	0.0777923	0.131899	0.00548452	0.0046642	0.0901378	0.0630627	0.936937	0.2503368
1512	-29.4389	-53.00015	23.56125	0.0362973	0.0233715	0.0168764	0.0499101	0.110201	0.0167845	0.0216292	0.0113601	0.0285386	0.00578592	0.0505938	0.171265	0.140463	0.0197246	0.206126	0.134201	0.0833309	0.0903802	0.074322	0.177407	0.00773503	0.207975	0.00668678	0.103406	1.53796	1.818715	0.1812852	0.548351	0.745999	0.912634	1.09573	1.34048	1.82365	0.4344483	0.09967761	0.04034178	0.0214655	0.0138214	0.00998034	0.0295158	0.0651705	0.00992599	0.012791	0.00671813	0.0168771	0.00342167	0.0299201	0.101282	0.0830668	0.0116647	0.121899	0.0793634	0.0492801	0.0534489	0.0439524	0.104915	0.00457433	0.122992	0.00395442	0.0906426	0.909357	1.690964
1548	-36.01746	-53.27516	17.2577	0.0432606	0.0301629	0.0151081	0.0730403	0.0371603	0.0171147	0.0323599	0.0978855	0.0273809	0.01128	0.00822251	0.138265	0.01615	0.0215097	0.0519588	0.048604	0.0100087	0.0334274	0.0616643	0.109954	0.0115924	0.057963	0.00727624	0.965085	1.02095	0.1237798	1.87622	0.267362	0.525527	0.818146	1.22228	1.90285	3.74024	0.9538365	15.15772	0.5671693	0.0449999	0.0313756	0.0157155	0.0759769	0.0386543	0.0178028	0.0336609	0.101821	0.0284818	0.0117335	0.0085531	0.143824	0.0167994	0.0223745	0.0540478	0.0505582	0.0104111	0.0347714	0.0641436	0.114374	0.0120585	0.0602934	0.00756878	0.93811	0.0618899	0.9613489
1584	-39.62598	-56.44879	16.82281	0.0188347	0.0366873	0.0226307	0.0282981	0.0158586	0.185511	0.0389561	0.0807283	0.0147789	0.0976385	0.00155048	0.0988455	0.057857	0.025775	0.0723487	0.0346012	0.0353501	0.0317611	0.0507493	0.0410549	0.00565748	0.0224063	0.0793061	2.21471	0.271174	0.585385	1.414615	0.129154	0.368541	0.732405	1.36536	2.7134	7.74267	1.479939	2.416555	4.900261	0.0171664	0.0334376	0.0206261	0.0257915	0.0144539	0.169079	0.0355054	0.0735776	0.0134699	0.0889899	0.00141314	0.0900901	0.0527322	0.023492	0.0659402	0.0315363	0.0322189	0.0289478	0.046254	0.0374184	0.00515636	0.0204216	0.0722814	0.707307	0.292693	1.097186
1620	-41.06035	-57.59664	16.5363	0.00232338	0.00223673	0.00438139	0.000561598	0.0132238	0.00897749	0.00463801	0.00525976	0.00390358	0.000769807	0.00675624	0.00416199	0.0249495	0.0103175	0.00594378	0.00742553	0.0110021	0.00989441	0.000378876	0.00569468	0.000219116	0.00757025	0.00102077	1.76215	0.542713	0.5530576	1.446942	0.0234038	0.160213	0.564781	1.7706	6.2417	42.7281	2.71502	2.61626	1.948152	0.0164069	0.015795	0.0309398	0.0039658	0.0933813	0.0633958	0.0327519	0.0371425	0.0275656	0.00543609	0.0477101	0.0293905	0.176184	0.0728583	0.0419728	0.0524364	0.0776929	0.0698707	0.00267548	0.0402137	0.00154732	0.0534584	0.00720834	0.723471	0.276529	0.1416103
1656	-36.60172	-55.99489	19.39316	0.0351628	0.0679181	0.00171538	0.0244934	0.0679544	0.110367	0.0631138	0.0182392	0.0501879	0.0500023	0.0217094	0.100401	0.0737602	0.0727134	0.139557	0.00683574	0.0168108	0.0415897	0.13304	0.0254265	0.0404897	0.0114286	0.0288125	0.435905	1.33846	0.40899	1.59101	0.146959	0.3925	0.746939	1.3388	2.54777	6.80463	1.386559	3.890095	0.1954062	0.0292601	0.056517	0.00142743	0.0203818	0.0565472	0.0918403	0.0525192	0.0151775	0.0417631	0.0416086	0.0180652	0.0835475	0.0613784	0.0605073	0.11613	0.00568826	0.0139888	0.0346082	0.110707	0.0211582	0.0336929	0.00951014	0.0239759	0.795505	0.204495	1.201729
1692	-36.21189	-51.83121	15.61932	0.0680217	0.163962	0.0167699	0.0813813	0.0286824	0.114617	0.0292821	0.084761	0.0236326	0.10678	0.0322757	0.0498786	0.189003	0.0559646	0.126961	0.0245203	0.0396647	0.156645	0.122153	0.00819523	0.07581	0.0370054	0.0202691	1.07005	0.957973	0.07383146	1.926169	0.406548	0.644708	0.872017	1.14677	1.55109	2.45973	0.6507998	26.08872	0.670194	0.04107	0.0989969	0.0101253	0.0491363	0.0173178	0.0692031	0.0176799	0.0511769	0.0142689	0.0644718	0.0194874	0.0301156	0.114116	0.0337903	0.0766562	0.0148048	0.0239487	0.0945791	0.0737533	0.0049481	0.0457725	0.0223431	0.012238	0.963084	0.0369157	1.656236
1728	-31.50279	-53.50461	22.00182	0.0826171	0.0173548	0.0441073	0.126031	0.288897	0.0631154	0.0110103	0.00237179	0.0716258	0.0572026	0.0978239	0.135994	0.136331	0.0785192	0.172979	0.237194	0.0156198	0.217249	0.0323161	0.00722806	0.142236	0.14982	0.0546507	0.15353	1.50788	1.562797	0.4372033	0.500997	0.713853	0.900178	1.11089	1.40085	1.99602	0.4997529	0.279757	0.06109113	0.0368449	0.00773975	0.0196706	0.0562062	0.12884	0.0281477	0.00491028	0.00105775	0.0319431	0.0255108	0.0436267	0.0606494	0.0607999	0.0350173	0.0771439	0.105782	0.00696598	0.0968869	0.0144121	0.00322351	0.0634334	0.0668155	0.0243727	0.218602	0.781398	2.242295
1764	-37.58966	-56.93709	19.34742	0.0631333	0.115368	0.00867389	0.0336577	0.132122	0.0323026	0.000899699	0.00984059	0.00473157	0.106349	0.0325535	0.135378	0.106007	0.00790754	0.069479	0.0554608	0.0341043	0.0263414	0.088612	0.0378143	0.0397041	0.0316631	0.0822372	1.09681	0.941914	0.9217539	1.078246	0.0782597	0.288653	0.678652	1.47351	3.46437	12.778	1.842178	1.169777	0.6986681	0.0503318	0.0919749	0.0069151	0.026833	0.105331	0.0257527	0.000717269	0.00784523	0.00377216	0.0847851	0.0259526	0.107928	0.0845122	0.00630414	0.0553908	0.0442151	0.0271891	0.0210002	0.0706443	0.0301468	0.0316533	0.0252429	0.0655621	0.539123	0.460877	1.254341
1800	-32.10967	-51.62864	19.51898	0.305323	0.0976965	0.0723211	0.0622847	0.116852	0.0375982	0.0249971	0.0404223	0.00268534	0.182697	0.124264	0.18606	0.0125095	0.0359948	0.314074	0.0925419	0.0705428	0.0626132	0.0901165	0.0526263	0.227793	0.044023	0.0480811	0.760058	1.14397	0.7863508	1.213649	0.61376	0.788145	0.928417	1.0771	1.2688	1.6293	0.3529674	1.543394	0.3986438	0.132512	0.0424008	0.0313877	0.0270319	0.0507142	0.0163178	0.0108489	0.0175435	0.00116545	0.0792917	0.0539315	0.0807512	0.00542919	0.015622	0.13631	0.0401637	0.030616	0.0271745	0.0391111	0.0228401	0.0988636	0.0191062	0.0208675	0.606825	0.393175	2.304118
1836	-42.59176	-61.76345	19.17169	0.0415435	0.0759314	0.0887693	0.0413889	0.0705295	0.155153	0.0078151	0.220281	0.11613	0.0516164	0.0965679	0.0563797	0.102423	0.0230417	0.0830708	0.00818268	0.00299741	0.0950344	0.0353489	0.00464561	0.213933	0.0181639	0.00361355	0.809944	1.11403	0.3421479	1.657852	0.733266	0.859583	0.953892	1.04834	1.16335	1.36376	0.2243294	4.845425	0.4362221	0.0257624	0.0470875	0.0550487	0.0256666	0.0437376	0.0962152	0.00484639	0.136603	0.0720161	0.032009	0.0598848	0.0349628	0.0635158	0.0142889	0.0515149	0.00507434	0.00185879	0.0589339	0.021921	0.00288089	0.132667	0.011264	0.00224087	0.828926	0.171074	1.61256
1872	-38.66956	-59.38252	20.71296	0.018568	0.0202338	0.0367635	0.113309	0.0137285	0.0551557	0.0325149	0.0126872	0.0313298	0.0543308	0.0106364	0.0208593	0.021735	0.0525016	0.0636206	0.0117112	0.00253482	0.0596666	0.0128037	0.0484784	0.0817681	0.0313735	0.000866804	0.927458	1.04353	1.030253	0.9697468	0.146886	0.392405	0.746883	1.3389	2.54839	6.80801	1.386918	0.9412703	0.5332645	0.0230036	0.0250674	0.0455457	0.140377	0.017008	0.0683316	0.0402822	0.015718	0.038814	0.0673097	0.0131773	0.0258423	0.0269271	0.0650435	0.0788187	0.0145088	0.00314036	0.0739201	0.0158624	0.0600592	0.101301	0.0388682	0.00107387	0.484873	0.515127	0.807177
1908	-34.77806	-51.19966	16.4216	0.114795	0.0259061	0.0516629	0.0175198	0.0340521	0.0251319	0.0158233	0.00257947	0.0963845	0.144226	0.00706005	0.0617067	0.0750812	0.0651571	0.0301577	0.0245725	0.000250734	0.0762302	0.0325161	0.00184172	0.0302229	0.00699027	0.00583425	0.0583973	1.56496	0.04189619	1.958104	0.184242	0.438256	0.773082	1.29352	2.28177	5.42766	1.223077	46.73704	0.0223893	0.121386	0.0273935	0.0546291	0.0185256	0.0360072	0.0265748	0.0167318	0.00272757	0.101918	0.152507	0.0074654	0.0652496	0.079392	0.0688981	0.0318892	0.0259834	0.000265129	0.0806069	0.034383	0.00194746	0.0319582	0.00739162	0.00616922	0.979052	0.0209481	0.9457026
1944	-32.73066	-54.74011	22.00945	0.0350909	0.0416342	0.0983249	0.0851312	0.150369	0.0239879	0.0277481	0.0294889	0.0208544	0.096621	0.00667755	0.263771	0.05309	0.0825987	0.106494	0.0116418	0.0227465	0.19932	0.00154712	0.0636066	0.0969672	0.00526192	0.0358915	0.295957	1.42243	1.087912	0.9120883	0.644376	0.80708	0.935319	1.06915	1.23903	1.55189	0.3177695	0.8383845	0.1248391	0.0225105	0.026708	0.0630747	0.054611	0.0964605	0.015388	0.0178002	0.0189169	0.013378	0.0619817	0.0042836	0.169207	0.0340568	0.0529865	0.0683151	0.00746815	0.0145917	0.127862	0.000992465	0.0408032	0.0622037	0.00337548	0.0230242	0.456044	0.543956	1.558864
1980	-42.4355	-65.27447	22.83897	0.0907186	0.0635971	0.0566019	0.0736636	0.156848	0.0347931	0.0801179	0.141533	0.015284	0.0176669	0.173905	0.0659343	0.238594	0.0102009	0.0697902	0.00553644	0.229896	0.0368168	0.018386	0.0433652	0.0662406	7.81376e-05	0.057424	0.20611	1.47633	1.760116	0.2398841	0.368642	0.614656	0.859127	1.16397	1.62693	2.71266	0.7215713	0.1362888	0.08376539	0.0519285	0.0364038	0.0323996	0.0421659	0.0897816	0.019916	0.0458605	0.0810155	0.00874874	0.0101128	0.0995452	0.0377416	0.136574	0.00583914	0.0399488	0.00316913	0.131595	0.0210744	0.0105244	0.0248228	0.0379169	4.47269e-05	0.0328702	0.119942	0.880058	1.746992
2016	-47.42338	-66.68485	19.26147	0.0657428	0.114868	0.132353	0.250414	0.443775	0.0213377	0.00872573	0.13404	0.0737115	0.0158885	0.0920486	0.14794	0.203165	0.143855	0.0238497	0.185117	0.134098	0.0634572	0.0169147	0.00615406	0.168551	0.00133765	0.253826	0.13012	1.52193	0.7372239	1.262776	0.283304	0.540583	0.825388	1.21155	1.84986	3.52978	0.9119598	1.71288	0.05129808	0.0243386	0.0425253	0.0489985	0.0927057	0.16429	0.00789943	0.00323035	0.0496229	0.0272887	0.00588209	0.0340773	0.054769	0.0752137	0.0532565	0.00882941	0.068532	0.0496445	0.0234925	0.006262	0.00227829	0.0623991	0.000495211	0.0939688	0.631388	0.368612	2.70117
2052	-39.54978	-59.12029	19.57051	0.0605375	0.00439752	0.0303515	0.0190768	0.0401629	0.100631	0.0225484	0.0349254	0.0670157	0.000861832	0.0303763	0.0367382	0.0349416	0.00134999	0.0247404	0.00834373	0.00853867	0.0429787	0.0170691	0.0446441	0.0230498	0.0258383	0.0226426	0.33185	1.40089	0.494683	1.505317	0.0498418	0.23164	0.633627	1.57822	4.31705	20.0635	2.168412	3.042993	0.142131	0.0862653	0.00626642	0.0432506	0.0271842	0.0572317	0.143397	0.0321312	0.0497684	0.0954966	0.0012281	0.0432859	0.0523515	0.0497914	0.00192373	0.0352548	0.0118897	0.0121675	0.0612442	0.0243233	0.0636173	0.0328457	0.0368193	0.0322655	0.752659	0.247341	0.7017597
2088	-49.79562	-66.16759	16.37197	0.0562364	0.0760496	0.155675	0.308838	0.149066	0.0189555	0.0225656	0.041784	0.0216317	0.151019	0.127076	0.171561	0.216122	0.078241	0.0882136	0.0238394	0.0417674	0.0529469	0.0356328	0.159413	0.00627194	0.115432	0.114815	0.729408	1.16236	0.1065611	1.893439	0.759062	0.8742	0.958923	1.04284	1.1439	1.31742	0.1993299	17.76858	0.3765153	0.0251825	0.0340548	0.0697108	0.138297	0.0667514	0.00848822	0.0101048	0.0187108	0.00968661	0.0676258	0.0569042	0.0768247	0.096779	0.0350361	0.0395018	0.0106752	0.0187033	0.0237095	0.0159562	0.0713846	0.00280856	0.0516901	0.0514138	0.946719	0.0532805	2.233154
2124	-27.40075	-47.40519	20.00444	0.0802423	0.0404538	0.0269242	0.00703267	0.196883	0.0597945	0.00518421	0.038687	0.00120125	0.063813	0.147539	0.0920526	0.212917	0.239031	0.00266024	0.0638148	0.0774911	0.0966777	0.0106483	0.233273	0.00413412	0.134755	0.0668175	0.728537	1.16288	0.6093207	1.390679	0.905316	0.952646	0.984979	1.01525	1.04971	1.10459	0.07192454	2.282344	0.3758972	0.0421878	0.0212688	0.0141555	0.00369746	0.103512	0.0314373	0.00272562	0.0203399	0.000631561	0.03355	0.0775693	0.0483971	0.111942	0.125672	0.00139863	0.0335509	0.0407413	0.0508288	0.00559837	0.122644	0.00217353	0.0708482	0.0351296	0.69534	0.30466	1.902027
2160	-41.68444	-58.83297	17.14853	0.0162222	0.0192327	0.004794	0.000845989	0.0181305	0.00337373	0.00476196	0.0109438	0.00246509	0.0362043	0.00156933	0.0222593	0.015183	0.028286	0.00154799	0.012254	0.0261011	0.000865657	0.00619577	0.0170358	0.00366604	0.00901497	0.00252566	1.64569	0.612587	0.6130644	1.386936	0.0187793	0.143903	0.546177	1.83091	6.94914	53.2501	2.874199	2.2623	1.611873	0.0615692	0.0729953	0.018195	0.00321084	0.068812	0.0128046	0.0180734	0.0415357	0.00935592	0.137409	0.0059562	0.0844825	0.057625	0.107356	0.00587518	0.0465085	0.0990633	0.00328549	0.0235152	0.0646573	0.013914	0.0342151	0.0095858	0.693468	0.306532	0.2634789
2196	-43.69457	-58.19468	14.50011	0.159683	0.0182537	0.00612294	0.0337881	0.0107496	0.0523093	0.00247691	0.162298	0.0567715	0.0911923	0.0149614	0.020178	0.0924946	0.0124191	0.0114103	0.0752788	0.0489298	0.020892	0.100301	0.0151007	0.00884583	0.0170985	0.10293	1.53738	0.677574	0.0836161	1.916384	0.0657917	0.265228	0.660967	1.51293	3.77034	15.1995	1.967659	22.91884	1.361366	0.140754	0.0160898	0.00539711	0.0297828	0.00947527	0.0461084	0.00218329	0.143058	0.0500416	0.0803821	0.0131878	0.017786	0.08153	0.0109469	0.0100577	0.066355	0.0431295	0.0184154	0.0884111	0.0133106	0.00779722	0.0150716	0.0907282	0.958192	0.041808	1.134486
2232	-39.77284	-61.13911	21.36626	0.0711012	0.00458072	0.00759488	0.0345142	0.129697	0.0541376	0.227725	0.108848	0.122439	0.187593	0.0153297	0.234453	0.0591642	0.0407366	0.0538122	0.000779509	0.0795542	0.0256277	0.0073313	0.00540968	0.0315163	0.061398	0.164059	1.1933	0.884021	1.515496	0.4845043	0.760787	0.875168	0.959254	1.04248	1.14264	1.31443	0.1976887	0.3197002	0.8099121	0.0411608	0.0026518	0.00439671	0.0199804	0.0750819	0.0313405	0.131831	0.0630123	0.0708805	0.108598	0.00887443	0.135726	0.0342504	0.0235826	0.0311521	0.000451261	0.0460543	0.014836	0.00424412	0.00313169	0.0182449	0.0355436	0.0949745	0.242252	0.757748	1.727402
2268	-33.73695	-54.39774	20.66078	0.0547345	0.00107525	0.0129655	0.00762479	0.0820954	0.0115487	0.0316705	0.060766	0.00176815	0.0808024	0.159397	0.0540358	0.0983822	0.0162724	0.00740375	0.0127861	0.043222	0.0323547	0.0141199	0.0564747	0.0353694	0.0140526	0.118171	0.974397	1.01536	0.6594318	1.340568	0.605572	0.783	0.926522	1.07931	1.27714	1.65133	0.3626784	2.032914	0.5757927	0.0543491	0.00106768	0.0128741	0.00757109	0.0815172	0.0114673	0.0314475	0.060338	0.0017557	0.0802333	0.158274	0.0536552	0.0976894	0.0161578	0.00735161	0.0126961	0.0429176	0.0321268	0.0140205	0.056077	0.0351203	0.0139537	0.117339	0.670284	0.329716	1.007093
2304	-28.81907	-50.78674	21.96768	0.0455709	0.000230139	0.0503976	0.0915925	0.0449109	0.00947402	0.0312989	0.00410882	0.0181334	0.077156	0.0403536	0.0480932	0.234407	0.0395132	0.0438974	0.00798359	0.074269	0.0088489	0.0173234	0.01444	0.0547218	0.00337783	0.0244617	0.421922	1.34685	0.9208682	1.079132	0.502752	0.715071	0.900658	1.1103	1.39846	1.98905	0.4972248	1.171864	0.1879598	0.0462854	0.000233748	0.0511877	0.0930285	0.045615	0.00962256	0.0317896	0.00417324	0.0184177	0.0783657	0.0409863	0.0488472	0.238082	0.0401327	0.0445856	0.00810876	0.0754334	0.00898764	0.017595	0.0146664	0.0555798	0.00343079	0.0248452	0.539566	0.460434	0.9845635
2340	-38.68005	-56.95026	18.27021	0.0224746	0.0124307	0.022947	0.00355451	0.00287282	0.00198399	0.0332555	0.00836454	0.0155007	0.0474434	0.00879409	0.0317146	0.0469014	0.0138672	0.001659	0.00659024	0.00344754	0.000489273	0.00998058	0.0246675	0.00451999	0.00498903	0.0319805	1.36896	0.778624	0.515686	1.484314	0.0606257	0.254858	0.652794	1.53188	3.92375	16.4947	2.026789	2.878329	1.054906	0.0623553	0.0344886	0.0636658	0.00986189	0.00797055	0.00550453	0.0922666	0.0232072	0.0430062	0.131631	0.024399	0.0879913	0.130127	0.0384743	0.00460285	0.0182844	0.00956511	0.00135748	0.0276908	0.0684394	0.0125406	0.0138419	0.088729	0.742157	0.257843	0.3604288
