Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	stationaryDist[1]	stationaryDist[2]	tree_length
10404	-31.89214	-52.67389	20.78175	0.0519262	0.031597	0.0541856	0.0254163	0.0360107	0.143428	0.0268513	0.0651462	0.0295053	0.079733	0.034507	0.159013	0.11321	0.0664148	0.019774	0.118905	0.0335807	0.0959343	0.0692463	0.0357028	0.076033	0.0713352	0.107558	0.687985	1.18721	0.6667156	1.333284	0.977919	0.989169	0.996608	1.0034	1.01095	1.02258	0.0161453	1.99978	0.3476989	0.0336089	0.020451	0.0350713	0.0164505	0.0233077	0.0928329	0.0173793	0.0421654	0.0190971	0.0516066	0.0223344	0.10292	0.0732746	0.0429865	0.0127986	0.0769604	0.0217349	0.0620928	0.0448192	0.0231084	0.0492118	0.0461712	0.0696162	0.666642	0.333358	1.545014
10440	-34.25293	-49.98005	15.72712	0.000481417	0.00418519	0.0121424	0.00821028	0.006156	0.00187698	0.000799849	0.0108473	0.0017942	0.0089123	0.0172732	0.00890184	0.0155787	0.0212535	0.0250427	0.0148278	0.00696061	0.00746444	0.00367253	0.00234843	0.00939378	0.0105412	0.000185862	1.50177	0.698941	0.1233943	1.876606	0.10364	0.331033	0.708286	1.41186	3.02085	9.64875	1.639073	15.20821	1.289179	0.002421	0.0210469	0.061063	0.0412887	0.0309579	0.00943917	0.00402236	0.0545501	0.00902285	0.0448191	0.0868651	0.0447665	0.0783437	0.106882	0.125937	0.0745678	0.0350042	0.0375379	0.0184688	0.01181	0.0472404	0.0530105	0.000934683	0.938303	0.0616971	0.1988506
10476	-37.73841	-53.50982	15.77141	0.000340522	0.00362544	0.00224306	0.0504319	0.0045481	0.0203063	0.00664953	0.00442248	0.00367972	0.042345	0.00195724	0.0193247	0.079832	0.0460488	0.005467	0.00891742	0.00610336	0.0222791	0.0184041	0.0071049	0.00659358	0.0162952	0.000648362	1.46342	0.72195	0.1354228	1.864577	0.0543385	0.241607	0.642009	1.55761	4.13896	18.4032	2.105955	13.76856	1.21622	0.000901883	0.00960208	0.0059408	0.13357	0.0120458	0.0537818	0.0176115	0.0117131	0.00974584	0.112152	0.00518382	0.0511821	0.211437	0.121962	0.0144795	0.0236181	0.0161649	0.0590069	0.0487439	0.0188175	0.0174633	0.0431584	0.00171721	0.932289	0.0677114	0.377568
10512	-34.85854	-55.07462	20.21608	0.0273558	0.100059	0.0173945	0.016191	0.0592422	0.0305694	0.0171435	0.0169003	0.0546077	0.0054489	0.0276071	0.037753	0.221533	0.0293112	0.000661219	0.0159867	0.203674	0.0491815	0.177389	0.00153014	0.00167822	0.0412251	0.0219366	1.04663	0.97202	0.8560164	1.143984	0.251703	0.510284	0.810668	1.23355	1.95969	3.97293	0.9974761	1.336404	0.6460561	0.0232939	0.0852014	0.0148117	0.0137869	0.0504456	0.0260303	0.0145979	0.0143908	0.0464993	0.00463982	0.0235078	0.0321472	0.188639	0.0249589	0.000563037	0.0136129	0.173431	0.0418788	0.151049	0.00130293	0.00142903	0.0351038	0.0186793	0.571992	0.428008	1.174378
10548	-36.81764	-52.62292	15.80528	0.0496315	0.0175412	0.0110316	0.00838777	0.0376442	0.00451693	0.00476775	0.0147695	0.00449256	0.0214244	0.0362037	0.0257165	0.039598	0.0360276	0.022681	0.000761996	0.00293278	0.00210445	0.0150972	0.00553244	0.0146324	0.00926757	0.000548145	1.77172	0.536966	0.1846809	1.815319	0.0563294	0.245884	0.645534	1.54911	4.06696	17.7527	2.079935	9.829487	1.979705	0.128809	0.0455247	0.0286304	0.0217688	0.0976982	0.0117228	0.0123738	0.0383313	0.0116596	0.0556028	0.0939597	0.0667421	0.102769	0.0935026	0.058864	0.00197761	0.00761147	0.00546169	0.0391819	0.0143584	0.0379756	0.0240522	0.0014226	0.90766	0.0923405	0.3853111
10584	-40.1814	-59.27552	19.09412	0.133753	0.0304798	0.0503247	0.0460209	0.0365514	0.130672	0.208831	0.0553626	0.217216	0.014446	0.0103681	0.127852	0.125957	0.18137	0.277202	0.105956	0.0104619	0.025924	0.0631404	0.0861493	0.0203307	0.226889	0.00505797	0.895632	1.06262	0.728863	1.271137	0.420045	0.655059	0.876361	1.14108	1.52658	2.3807	0.6271853	1.744	0.5057113	0.0610655	0.0139157	0.022976	0.0210111	0.0166877	0.0596591	0.0953429	0.0252761	0.0991713	0.00659538	0.00473363	0.0583713	0.0575063	0.0828053	0.126558	0.0483748	0.00477645	0.0118357	0.0288271	0.0393319	0.00928211	0.103587	0.00230924	0.635569	0.364431	2.190315
10620	-30.36928	-52.15534	21.78606	0.117289	0.020595	0.0274285	0.0414175	0.0845627	0.116739	0.0463266	0.0448256	0.108083	0.0625262	0.0490773	0.12292	0.0183209	0.0818415	0.0236419	0.0219545	0.0438157	0.0289837	0.0340581	0.0588023	0.0613898	0.0252483	0.131752	0.357532	1.38548	0.7859952	1.214005	0.935956	0.968236	0.98998	1.01012	1.03281	1.06843	0.04785776	1.544545	0.1548337	0.0855129	0.0150153	0.0199974	0.0301965	0.0616526	0.0851114	0.0337757	0.0326813	0.0788004	0.0455863	0.0357811	0.0896182	0.0133573	0.0596687	0.0172368	0.0160065	0.0319449	0.0211313	0.0248309	0.0428713	0.0447578	0.0184079	0.0960573	0.607002	0.392998	1.371599
10656	-40.0569	-58.02489	17.96799	0.161327	0.0415674	0.0231402	0.0194275	0.0781578	0.121329	0.110439	0.0325927	0.163135	0.0969818	0.0400095	0.068345	0.0242561	0.0230059	0.138924	0.0841492	0.00991402	0.11349	0.0264572	0.0820401	0.0491052	0.0894796	0.173598	0.433566	1.33986	0.1296148	1.870385	0.878029	0.938532	0.980403	1.01999	1.06549	1.13892	0.09405402	14.43034	0.1941544	0.0911005	0.0234728	0.0130671	0.0109706	0.0441352	0.0685136	0.0623644	0.0184049	0.0921212	0.054765	0.0225931	0.0385939	0.0136973	0.0129913	0.0784495	0.0475185	0.00559838	0.0640873	0.0149402	0.0463275	0.0277294	0.0505286	0.0980297	0.935193	0.0648074	1.770873
10692	-37.06042	-57.8697	20.80929	0.0498874	0.00988646	0.00664102	0.101926	0.0615619	0.0491982	0.0185366	0.129753	0.00597448	0.167527	0.0788618	0.273418	0.010912	0.00453171	0.0169684	0.233204	0.121754	0.0964113	0.0540281	0.00356524	0.0203756	0.160464	0.0898068	0.761337	1.1432	1.318798	0.681202	0.274097	0.531942	0.821249	1.21766	1.8799	3.64835	0.93585	0.5165324	0.3995829	0.0282617	0.00560079	0.00376221	0.0577419	0.0348755	0.0278713	0.0105012	0.0735067	0.00338461	0.0949058	0.0446761	0.154894	0.00618174	0.00256726	0.00961277	0.132112	0.0689748	0.054618	0.0306075	0.00201974	0.011543	0.0909045	0.0508765	0.340601	0.659399	1.765192
10728	-47.51347	-65.57731	18.06383	0.00968919	0.0094699	0.00617856	0.0148886	0.00342208	0.00406958	0.0019785	0.0161508	0.0208672	0.00145912	0.00226615	0.00379521	0.0280827	0.0158575	0.00155563	0.0265905	0.0157361	0.00690545	0.0165626	0.0114447	0.000759647	0.00226251	0.0111599	0.877459	1.07352	0.1821099	1.81789	0.256179	0.51469	0.812845	1.23025	1.94292	3.90352	0.9847312	9.982377	0.4904179	0.0419169	0.0409682	0.0267294	0.0644103	0.0148044	0.0176056	0.0085593	0.0698709	0.0902747	0.00631237	0.0098037	0.0164186	0.12149	0.0686022	0.00672987	0.115035	0.068077	0.029874	0.0716525	0.0495115	0.00328635	0.00978794	0.0482793	0.908945	0.091055	0.2311522
10764	-31.80526	-54.53408	22.72882	0.0281405	0.00746325	0.0554214	0.0308469	0.0397826	0.0374386	0.0111379	0.0127315	0.0269202	0.0189187	0.0691927	0.0215662	0.0367531	0.0467072	0.00250695	0.0180955	0.077751	0.00917814	0.0145878	0.074085	0.0450167	0.00234119	0.0351504	0.878404	1.07296	1.691562	0.3084381	0.340861	0.591612	0.848945	1.17793	1.6903	2.93375	0.7782245	0.1823392	0.4912049	0.0389902	0.0103407	0.0767893	0.04274	0.0551209	0.0518731	0.0154321	0.0176402	0.0372994	0.0262129	0.0958702	0.0298811	0.0509234	0.0647153	0.00347351	0.0250723	0.107728	0.0127168	0.0202121	0.102649	0.062373	0.00324384	0.0487028	0.154219	0.845781	0.7217336
10800	-34.69008	-56.56082	21.87074	0.013013	0.0414166	0.0660536	0.059396	0.0924219	0.0312015	0.0247039	0.0367256	0.0484618	0.0567896	0.134675	0.294013	0.0524495	0.0439359	0.0055473	0.203711	0.128485	0.0159816	0.0419309	0.0434296	0.0605195	0.0180082	0.0401233	0.760199	1.14388	1.283833	0.7161667	0.862009	0.930141	0.97766	1.02285	1.07511	1.16008	0.1073681	0.5578347	0.3987475	0.00837931	0.0266689	0.042533	0.0382461	0.0595121	0.0200912	0.0159073	0.0236483	0.0312054	0.0365678	0.0867197	0.18932	0.0337731	0.0282911	0.003572	0.131173	0.0827339	0.0102908	0.027	0.0279651	0.0389696	0.0115958	0.0258361	0.358083	0.641917	1.552994
10836	-35.47316	-53.41476	17.9416	0.109683	0.0483788	0.00642406	0.0204893	0.0731193	0.0747372	0.0974449	0.0301214	0.00534999	0.125171	0.0488764	0.0935675	0.153156	0.134371	0.0501379	0.202195	0.0092186	0.0982719	0.0378824	0.021027	0.199702	0.146807	0.211683	0.651441	1.20914	0.1773553	1.822645	0.992662	0.996414	0.99888	1.00112	1.0036	1.00739	0.0053256	10.2768	0.3232597	0.0549016	0.0242159	0.00321554	0.0102559	0.0365997	0.0374095	0.0487758	0.0150772	0.00267792	0.0626541	0.0244649	0.0468349	0.0766618	0.067259	0.0250964	0.101208	0.00461435	0.0491897	0.0189619	0.010525	0.0999602	0.0734837	0.105957	0.911322	0.0886776	1.997814
10872	-43.31311	-58.97564	15.66253	0.0119236	0.00426246	0.0126015	0.00205424	0.0160466	0.00480443	0.00191384	0.00181457	0.00440119	0.015996	0.00855661	0.00950394	0.0108666	0.0031392	0.00604444	0.0169013	0.00316803	0.0254479	0.0076233	0.00590168	0.00613286	0.0444984	0.00835117	1.03179	0.980925	0.09555524	1.904445	0.0608805	0.25538	0.653211	1.5309	3.91573	16.4256	2.023756	19.9303	0.631113	0.051405	0.0183763	0.0543276	0.00885623	0.06918	0.0207129	0.00825094	0.00782299	0.0189744	0.0689621	0.0368893	0.0409734	0.0468482	0.0135337	0.0260588	0.0728649	0.013658	0.109711	0.0328656	0.0254433	0.02644	0.191842	0.0360036	0.952222	0.0477776	0.2319539
10908	-37.72966	-55.37413	17.64447	0.0657263	0.0030879	0.065059	0.0025415	0.0243144	0.0371424	0.00935716	0.00161977	0.0227366	0.143276	0.205736	0.247664	0.053058	0.0280916	0.0133732	0.0218381	0.0436954	0.0568455	0.0232668	0.0205641	0.0285078	0.118637	0.125005	0.247868	1.45128	0.09477483	1.905225	0.362601	0.609723	0.856969	1.1669	1.64009	2.75785	0.7335192	20.10265	0.1024758	0.0482875	0.00226861	0.0477973	0.00186718	0.0178632	0.0272877	0.00687449	0.00119001	0.016704	0.105261	0.15115	0.181953	0.0389804	0.0206382	0.00982495	0.0160439	0.032102	0.0417631	0.0170936	0.0151079	0.020944	0.0871599	0.0918385	0.952613	0.0473874	1.361143
10944	-36.05848	-52.86933	16.81086	0.0354273	0.00443748	0.00683743	0.0637802	0.0304628	0.0135463	0.0158452	0.00404393	0.00727395	0.0659835	0.060783	0.0908314	0.0355703	0.0177885	0.0547522	0.0193211	0.27608	0.00750578	0.213589	0.00832417	0.225998	0.0957035	0.00871708	1.45808	0.725153	0.2821367	1.717863	0.101247	0.327282	0.705772	1.41689	3.05547	9.87686	1.655968	6.088762	1.206431	0.0259998	0.00325662	0.00501793	0.0468077	0.0223564	0.00994151	0.0116286	0.0029678	0.00533828	0.0484247	0.0446081	0.0666603	0.0261047	0.0130548	0.0401821	0.0141795	0.202612	0.00550842	0.156751	0.00610903	0.165858	0.0702358	0.00639738	0.858932	0.141068	1.362601
10980	-39.95714	-59.9184	19.96126	0.188485	0.0380227	0.103886	0.087622	0.176378	0.0250739	0.0118931	0.0739896	0.00439252	0.00702519	0.120532	0.107156	0.114786	0.0543642	0.216668	0.133684	0.0326874	0.127352	0.101059	0.0237421	0.237683	0.0146883	0.0481969	0.263544	1.44187	1.005755	0.9942453	0.115985	0.349708	0.720518	1.38789	2.85953	8.62184	1.557706	0.9885566	0.1096673	0.0919725	0.0185534	0.0506919	0.0427556	0.0860648	0.012235	0.00580328	0.0361036	0.00214335	0.00342798	0.0588142	0.0522872	0.0560104	0.0265273	0.105724	0.065232	0.01595	0.0621422	0.0493123	0.0115851	0.115979	0.00716723	0.0235179	0.497123	0.502877	2.049368
11016	-32.55715	-54.2067	21.64954	0.0267883	0.0135532	0.0321196	0.0165009	0.0196956	0.00486469	0.0242322	0.00606727	0.0973182	0.0558219	0.0945206	0.188368	0.103584	0.0982419	0.163965	0.077956	0.0162858	0.00357176	0.0500662	0.0466534	0.150352	0.000742191	0.00233589	0.833389	1.09997	1.204438	0.7955616	0.564374	0.756552	0.916642	1.09094	1.32179	1.77187	0.4136226	0.660525	0.4545893	0.0207082	0.0104771	0.0248296	0.0127557	0.0152254	0.00376057	0.0187323	0.00469021	0.0752303	0.0431522	0.0730676	0.145615	0.0800738	0.0759443	0.12675	0.0602626	0.0125895	0.00276109	0.0387029	0.0360647	0.116227	0.000573739	0.00180572	0.397781	0.602219	1.293604
11052	-37.62039	-58.06742	20.44703	0.029373	0.0138752	0.0239186	0.00760754	0.0375714	0.00789765	0.00502661	0.00964757	0.0157326	0.00473016	0.0178855	0.00967248	0.0400449	0.00941379	0.0177741	0.000246091	0.0275682	0.0173899	0.0122401	0.000564082	0.016475	0.0135557	0.000110198	0.812127	1.11272	1.236445	0.7635555	0.043005	0.215558	0.619561	1.61405	4.63913	23.2531	2.275092	0.6175412	0.4379131	0.08682	0.041012	0.0706981	0.0224862	0.111053	0.0233437	0.0148575	0.0285161	0.046502	0.0139813	0.0528655	0.0285897	0.118364	0.0278251	0.0525364	0.00072739	0.0814855	0.0514008	0.0361789	0.0016673	0.0486965	0.0400677	0.00032572	0.381778	0.618222	0.3383204
11088	-39.09064	-53.86552	14.77488	0.0368142	0.00865121	0.00448689	0.0144583	0.0376756	0.0111937	0.00805327	0.0195383	0.0435385	0.015246	0.0225727	0.0212298	0.0902998	0.0465497	0.0134481	0.00389539	0.0325086	0.0130837	0.023141	0.0138088	0.0101664	0.0068918	0.0228656	0.404495	1.3573	0.01796069	1.982039	0.378773	0.622837	0.862678	1.15918	1.60556	2.6401	0.7019677	110.3543	0.1788082	0.0707806	0.0166332	0.00862669	0.0277982	0.0724368	0.0215216	0.0154836	0.0375652	0.083709	0.0293126	0.0433993	0.0408173	0.173614	0.0894984	0.025856	0.00748944	0.0625024	0.0251553	0.0444919	0.0265494	0.0195463	0.0132505	0.0439624	0.99102	0.00898035	0.5201175
11124	-47.20574	-63.421	16.21526	0.0996982	0.0705399	0.0365422	0.0434044	0.0229539	0.0390682	0.0351828	0.0103127	0.157244	0.0419854	0.215411	0.0106072	0.274185	0.0316106	0.0915748	0.0129179	0.0460251	0.0053909	0.0541276	0.0121442	0.208538	0.0264281	0.102614	0.282945	1.43023	0.1710516	1.828948	0.0217287	0.154514	0.558435	1.79072	6.47191	46.022	2.768717	10.69238	0.1186988	0.0604779	0.0427902	0.0221669	0.0263296	0.0139241	0.0236992	0.0213422	0.00625579	0.0953855	0.0254688	0.130671	0.00643442	0.166323	0.0191753	0.0555502	0.0078361	0.0279193	0.00327018	0.0328344	0.00736681	0.126501	0.0160316	0.062247	0.914474	0.0855258	1.648506
11160	-37.93951	-54.21532	16.27581	0.0134516	0.0146572	0.00307781	0.0165838	0.00023391	0.0421589	0.00480644	0.000958421	0.00441717	0.0340204	0.0143482	0.19908	0.0484584	0.0283586	0.0446707	0.0169377	0.0124757	0.00818325	0.031349	0.0305988	0.00988339	0.022931	0.00794024	1.6873	0.58762	0.1746623	1.825338	0.0975171	0.321345	0.701753	1.425	3.11192	10.2546	1.683107	10.45067	1.722849	0.022067	0.0240447	0.00504907	0.0272053	0.000383723	0.0691605	0.00788484	0.00157226	0.00724625	0.0558097	0.0235378	0.326585	0.0794947	0.0465216	0.073281	0.0277859	0.020466	0.0134244	0.0514272	0.0501965	0.0162134	0.0376177	0.0130258	0.912669	0.0873312	0.60958
11196	-35.70542	-53.77006	18.06465	0.0522074	0.00229858	0.00272827	0.0168375	0.0513393	0.0286932	0.0245164	0.0107999	0.00468234	0.0452913	0.0889137	0.221974	0.100269	0.0108387	0.044317	0.0436963	0.0406438	0.00463144	0.0284483	0.00245406	0.0618885	0.113149	0.0487428	0.317291	1.40963	0.08030218	1.919698	0.716162	0.849745	0.950472	1.05211	1.17682	1.39633	0.2413958	23.90592	0.1350533	0.0497517	0.00219046	0.00259994	0.0160454	0.0489243	0.0273435	0.0233632	0.0102919	0.00446209	0.0431609	0.0847313	0.211532	0.0955527	0.0103288	0.0422324	0.0416408	0.0387319	0.00441358	0.0271102	0.00233863	0.0589773	0.107827	0.04645	0.959849	0.0401511	1.049361
11232	-40.23668	-56.63762	16.40094	0.1837	0.157187	0.0353926	0.0601609	0.0630096	0.238407	0.185421	0.105619	0.00451767	0.149614	0.0941522	0.213591	0.101967	0.0886215	0.061978	0.00800069	0.133925	0.0145332	0.160752	0.00710818	0.107042	0.150559	0.0735425	1.784	0.529601	0.6034079	1.396592	0.172023	0.423831	0.765052	1.3071	2.35943	5.81319	1.272694	2.314508	2.021143	0.0765799	0.0655273	0.0147543	0.0250796	0.0262671	0.0993861	0.0772974	0.0440299	0.00188331	0.0623701	0.0392497	0.0890406	0.0425074	0.0369441	0.0258371	0.00333529	0.0558301	0.00605851	0.0670135	0.00296322	0.0446231	0.0627643	0.030658	0.698296	0.301704	2.3988
11268	-40.53191	-57.52989	16.99797	0.0251315	0.171173	0.121828	0.0148722	0.451059	0.143181	0.0309905	0.469806	0.29105	0.126611	0.104509	0.19287	0.193094	0.0669022	0.336192	0.00204769	0.123832	0.0389928	0.0134108	0.318378	0.264526	0.0373691	0.000941392	0.650225	1.20987	0.4887064	1.511294	0.800717	0.897277	0.966749	1.03439	1.11448	1.24888	0.1607005	3.092436	0.3224615	0.00710176	0.0483709	0.0344266	0.00420265	0.127462	0.0404606	0.00875742	0.13276	0.0822463	0.0357781	0.0295326	0.0545021	0.0545654	0.0189055	0.0950027	0.000578645	0.0349931	0.0110188	0.00378968	0.0899686	0.0747508	0.0105599	0.000266023	0.755647	0.244353	3.538767
11304	-30.65968	-52.28539	21.62572	0.00171596	0.0184533	0.127917	0.00831794	0.0750399	0.0421712	0.00759592	0.0112846	0.118232	0.0787536	0.0338396	0.0917624	0.0755787	0.0243946	0.189808	0.00604226	0.0652221	0.00352956	0.112072	0.0661095	0.0853101	0.0221451	0.0836245	0.547278	1.27163	1.273146	0.7268537	0.283746	0.540994	0.825583	1.21126	1.84845	3.52428	0.9108324	0.5709114	0.2582247	0.0012721	0.0136801	0.0948289	0.00616637	0.0556296	0.0312629	0.00563111	0.00836564	0.0876497	0.0583827	0.0250865	0.0680266	0.0560291	0.0180845	0.140711	0.00447933	0.0483513	0.00261658	0.0830831	0.0490092	0.0632432	0.0164169	0.0619936	0.363427	0.636573	1.34892
11340	-36.3495	-57.51094	21.16144	0.00105734	0.0168196	0.00525195	0.00260087	0.0317098	0.00703572	0.0104967	0.0396111	0.0279667	0.0117449	0.0306315	0.0328556	0.0585503	0.0236883	0.00290951	0.000749557	0.0111644	0.0342674	0.00477116	0.0500347	0.0116009	0.00983192	0.0529116	0.753619	1.14783	1.344915	0.6550847	0.0711326	0.275519	0.668863	1.49507	3.62952	14.0583	1.911223	0.4870825	0.3939366	0.00221081	0.0351683	0.0109813	0.00543818	0.0663022	0.014711	0.0219476	0.0828231	0.0584758	0.0245575	0.0640476	0.0686981	0.122423	0.04953	0.0060835	0.00156725	0.0233438	0.0716499	0.00997605	0.104618	0.0242564	0.0205576	0.110633	0.327542	0.672458	0.4782616
11376	-35.20042	-52.15548	16.95506	0.0125094	0.00748399	0.00021803	0.000978025	0.00351078	0.00908814	0.00520286	0.0044072	0.00257051	0.000311867	0.00970614	0.0229482	0.0340734	0.0151907	0.00441233	0.00069154	0.0223696	0.00948688	0.0153563	0.0186726	0.00533096	0.000371362	0.00766649	0.952436	1.02854	0.322563	1.677437	0.017716	0.13987	0.541354	1.84722	7.14951	56.446	2.916343	5.200339	0.5556056	0.0588521	0.0352093	0.00102575	0.00460123	0.0165169	0.0427562	0.0244774	0.0207342	0.0120932	0.00146721	0.0456637	0.107962	0.160302	0.0714662	0.0207583	0.00325343	0.10524	0.0446321	0.0722454	0.0878474	0.0250801	0.00174711	0.0360679	0.838718	0.161282	0.2125572
11412	-41.97862	-65.47825	23.49963	0.026597	0.0243978	0.0460697	0.000686885	0.0368783	0.0717574	0.0102318	0.100992	0.0255514	0.0406682	0.147362	0.137028	0.0113053	0.0807074	0.0471714	0.15544	0.086843	0.0117724	0.167088	0.0506312	0.0804116	0.00626055	0.0126492	0.309998	1.414	1.782089	0.2179109	0.561767	0.754845	0.915997	1.09171	1.32477	1.7801	0.4169706	0.1222783	0.1315406	0.0192942	0.0176988	0.0334202	0.000498284	0.0267525	0.0520547	0.00742243	0.0732621	0.0185356	0.0295018	0.1069	0.0994037	0.00820115	0.0585472	0.0342193	0.11276	0.0629982	0.00853999	0.12121	0.0367292	0.0583327	0.00454157	0.00917603	0.108955	0.891045	1.378501
11448	-42.87302	-61.26195	18.38894	0.124329	0.00270848	0.169962	0.0419149	0.0179186	0.00682056	0.0226859	0.0498005	0.0883332	0.15716	0.100168	0.127811	0.015322	0.0730559	0.0186823	0.0124821	0.0349978	0.0243168	0.025184	0.217715	0.0166021	0.0404181	0.0525323	0.345306	1.39282	0.2904779	1.709522	0.0992953	0.32419	0.703685	1.42109	3.08461	10.071	1.670041	5.885206	0.1487516	0.0862842	0.00187969	0.117954	0.029089	0.0124355	0.00473348	0.0157441	0.0345616	0.0613033	0.109069	0.0695167	0.0887008	0.0106335	0.0507009	0.0129656	0.00866257	0.0242885	0.0168759	0.0174777	0.151095	0.0115219	0.0280502	0.0364575	0.854761	0.145239	1.44092
11484	-36.09915	-54.47386	18.37471	0.0511091	0.00637622	0.0210074	0.00937013	0.0417966	0.0830575	0.0430665	0.0573761	0.0415163	0.0200721	0.0322209	0.0129511	0.108957	0.0369306	0.0366309	0.110538	0.089766	0.0696746	0.0316259	0.0855641	0.0274706	0.0551176	0.0572473	2.11276	0.332342	0.5288672	1.471133	0.919735	0.960016	0.98735	1.01281	1.04165	1.08727	0.06049857	2.781668	3.814316	0.0452517	0.00564546	0.0185998	0.00829625	0.0370064	0.0735385	0.0381308	0.0508003	0.0367583	0.0177717	0.0285281	0.0114668	0.0964697	0.0326981	0.0324328	0.0978692	0.0794782	0.0616894	0.0280013	0.0757578	0.0243223	0.0488007	0.0506863	0.735566	0.264434	1.129442
11520	-28.73409	-51.09083	22.35675	0.0504869	0.00108132	0.00593323	0.00486249	0.0386124	0.00817337	0.0993329	0.00667403	0.0054204	0.157392	0.0605748	0.0934937	0.030739	0.00400207	0.0135922	0.0265408	0.0724057	0.0372937	0.0130042	0.0662966	0.116223	0.0295947	0.0917198	0.105431	1.53674	0.8299439	1.170056	0.530678	0.734175	0.908096	1.1012	1.36207	1.88438	0.4581366	1.409802	0.0411643	0.0488528	0.00104632	0.00574119	0.0047051	0.0373627	0.00790882	0.0961178	0.00645801	0.00524496	0.152298	0.0586142	0.0904676	0.0297441	0.00387253	0.0131523	0.0256817	0.0700621	0.0360866	0.0125833	0.0641508	0.112462	0.0286368	0.0887511	0.585028	0.414972	1.03345
11556	-27.9577	-50.00636	22.04866	0.00530696	0.00676266	0.0135429	0.099708	0.0146356	0.0364875	0.0423464	0.0184074	0.0424975	0.0301303	0.0105359	0.105668	0.0633254	0.0610158	0.0594403	0.0945115	0.00458588	0.0186788	0.0136353	0.0112632	0.0817096	0.0735201	0.00861044	0.756763	1.14594	1.289979	0.710021	0.384295	0.627249	0.86458	1.15663	1.59426	2.60217	0.6915036	0.5504128	0.3962309	0.00579157	0.00738019	0.0147795	0.108813	0.0159721	0.0398194	0.0462133	0.0200883	0.0463782	0.0328816	0.011498	0.115317	0.0691079	0.0665874	0.0648681	0.103142	0.00500464	0.0203844	0.0148804	0.0122917	0.0891709	0.0802336	0.0093967	0.35501	0.64499	0.9163257
11592	-38.25783	-54.29085	16.03301	0.0238536	0.00574328	0.0216207	0.00218613	0.0165599	0.0544535	0.0359696	0.0453757	0.0113134	0.0141757	0.00853276	0.0194202	0.0690095	0.00445691	0.0629989	0.0649529	0.0647011	0.0749962	0.00572771	0.00963037	0.0482754	0.0260623	0.0950974	0.494965	1.30302	0.09191477	1.908085	0.0330058	0.189458	0.59511	1.68036	5.27822	30.2977	2.46644	20.75929	0.2279159	0.0303824	0.00731522	0.0275383	0.00278448	0.0210924	0.0693575	0.0458146	0.0577951	0.0144099	0.0180556	0.0108682	0.0247355	0.0878975	0.00567678	0.0802418	0.0827306	0.0824099	0.0955228	0.00729539	0.0122662	0.0614884	0.0331956	0.121126	0.954043	0.0459574	0.7851132
11628	-31.26122	-47.84024	16.57902	0.0704991	0.0394844	0.0205369	0.000740808	0.0483954	0.0361333	0.00882348	0.00112104	0.048632	0.0634271	0.00336952	0.00689143	0.116402	0.00771595	0.0524185	0.0181567	0.0504291	0.053909	0.0148958	0.0426237	0.130975	0.0163816	0.0863498	0.152044	1.50877	0.03952858	1.960471	0.338874	0.589927	0.84819	1.17898	1.69512	2.95095	0.7824519	49.59631	0.0604638	0.075134	0.0420803	0.0218871	0.000789511	0.051577	0.0385089	0.00940357	0.00119474	0.0518293	0.067597	0.00359104	0.00734449	0.124055	0.00822323	0.0558647	0.0193504	0.0537445	0.0574532	0.0158751	0.0454259	0.139586	0.0174586	0.0920268	0.980236	0.0197643	0.938312
11664	-48.11529	-66.39951	18.28421	0.065742	0.0377606	0.056575	0.000338587	0.0252394	0.0557478	0.0380029	0.0263949	0.151404	0.0698529	0.00521719	0.00643643	0.00526099	0.0520839	0.0392692	0.0495342	0.0980758	0.0113481	0.00100137	0.125716	0.0240825	0.0522906	0.0577217	1.23398	0.85961	0.5948095	1.40519	0.0516445	0.235689	0.637061	1.56971	4.24289	19.3631	2.142722	2.362421	0.8613088	0.062309	0.0357888	0.0536207	0.000320906	0.0239215	0.0528367	0.0360184	0.0250166	0.143498	0.0662052	0.00494475	0.00610032	0.00498626	0.0493641	0.0372186	0.0469476	0.0929543	0.0107555	0.000949078	0.119151	0.0228249	0.04956	0.0547074	0.702595	0.297405	1.055097
